sample,ideal_code,q2_code,endpoint_fit_error_lsb
1667,14.754209518432617,14.0,-0.21867568119870384
1667,15.004148483276367,14.0,-0.4686123225212988
1667,15.254087448120117,15.0,0.2814510361561062
1667,15.504026412963867,15.0,0.031514394833514814
1667,15.753965377807617,15.0,-0.21842224648908015
1667,16.003904342651367,15.0,-0.4683588878116751
1667,16.253843307495117,16.0,0.2817044708657299
1667,16.503782272338867,16.0,0.03176782954313495
1667,16.753721237182617,16.0,-0.21816881177945646
1667,17.003660202026367,17.0,0.5318945468979486
1667,17.253599166870117,17.0,0.2819579055753536
1667,17.503538131713867,17.0,0.03202126425275864
1667,17.753477096557617,17.0,-0.21791537706983632
1667,18.003416061401367,18.0,0.5321479816075687
1667,18.253355026245117,18.0,0.28221134028497374
1667,18.503293991088867,18.0,0.03227469896238233
1667,18.753232955932617,18.0,-0.21766194236021263
1667,19.003171920776367,19.0,0.5324014163171924
1667,19.253110885620117,19.0,0.28246477499459743
1667,19.503049850463867,19.0,0.03252813367200247
1667,19.752988815307617,19.0,-0.2174085076505925
1667,20.002927780151367,20.0,0.5326548510268125
1667,20.252866744995117,20.0,0.2827182097042211
1667,20.502805709838867,20.0,0.03278156838162616
1667,20.752744674682617,20.0,-0.2171550729409688
1667,21.002683639526367,21.0,0.5329082857364362
1667,21.252622604370117,21.0,0.28297164441384126
1667,21.502561569213867,21.0,0.033035003091246296
1667,21.752500534057617,21.0,-0.21690163823134867
1667,22.002439498901367,22.0,0.5331617204460564
1667,22.252378463745117,22.0,0.28322507912346495
1667,22.502317428588867,22.0,0.033288437800869985
1667,22.752256393432617,22.0,-0.21664820352172498
1667,23.002195358276367,23.0,0.53341515515568
1667,23.252134323120117,23.0,0.2834785138330851
1667,23.502073287963867,23.0,0.03354187251049012
1667,23.752012252807617,23.0,-0.21639476881210484
1667,24.001951217651367,24.0,0.5336685898653037
1667,24.251890182495117,24.0,0.2837319485427088
1667,24.501829147338867,24.0,0.03379530722011381
1667,24.751768112182617,24.0,-0.21614133410248115
1667,25.001707077026367,25.0,0.5339220245749239
1667,25.251646041870117,25.0,0.2839853832523289
1667,25.501585006713867,25.0,0.03404874192973395
1667,25.751523971557617,25.0,-0.21588789939285746
1667,26.001462936401367,26.0,0.5341754592845476
1667,26.251401901245117,26.0,0.2842388179619526
1667,26.501340866088867,26.0,0.03430217663935764
1667,26.751279830932617,26.0,-0.21563446468323733
1667,27.001218795776367,27.0,0.5344288939941677
1667,27.251157760620117,27.0,0.28449225267157274
1667,27.501096725463867,27.0,0.03455561134898133
1667,27.751035690307617,27.0,-0.21538102997361364
1667,28.000974655151367,28.0,0.5346823287037914
1667,28.250913619995117,28.0,0.28474568738119643
1667,28.500852584838867,28.0,0.03480904605860147
1667,28.750791549682617,28.0,-0.2151275952639935
1667,29.000730514526367,29.0,0.5349357634134115
1667,29.250669479370117,29.0,0.2849991220908201
1667,29.500608444213867,29.0,0.03506248076822516
1667,29.750547409057617,29.0,-0.2148741605543698
1667,30.000486373901367,30.0,0.5351891981230352
1667,30.250425338745117,30.0,0.28525255680044026
1667,30.500364303588867,30.0,0.035315915477845294
1667,30.750303268432617,30.0,-0.21462072584474967
1667,31.000242233276367,31.0,0.5354426328326589
1667,31.250181198120117,31.0,0.28550599151006395
1667,31.500120162963867,31.0,0.035569350187468984
1667,31.750059127807617,31.0,-0.21436729113512598
1667,31.999998092651367,32.0,0.535696067542279
1667,32.24993705749512,32.0,0.28575942621968764
